n,p,dataset,max_iters,val
200,1,5,2,3.31E-06
200,1,5,2,4.59E-06
200,1,5,2,1.07E-05
200,1,6,2,6.58E-07
200,1,6,2,8.52E-07
200,1,6,2,1.59E-06
200,1,6,2,5.63E-06
200,1,6,2,8.38E-06
200,1,6,2,1.07E-05
200,1,6,2,0.004089522
200,1,6,2,0.031704998
200,1,6,2,0.042997786
200,1,6,2,0.05023996
200,1,7,2,9.00E-08
200,1,7,2,5.70E-07
200,1,7,2,1.14E-06
200,1,7,2,1.42E-06
200,1,7,2,1.81E-06
200,1,7,2,4.01E-06
200,1,7,2,5.28E-05
200,1,7,2,0.04596302
200,1,7,2,0.088554192
200,1,7,2,0.202669274
200,1,8,2,8.56E-07
200,1,8,2,1.23E-06
200,1,8,2,2.45E-06
200,1,8,2,3.11E-06
200,1,8,2,5.70E-06
200,1,8,2,8.90E-06
200,1,8,2,6.88E-05
200,1,8,2,0.000130109
200,1,8,2,0.008021139
200,1,8,2,0.02821994
200,1,9,2,7.48E-07
200,1,9,2,2.10E-06
200,1,9,2,2.25E-06
200,1,9,2,2.96E-06
200,1,9,2,3.21E-06
200,1,9,2,5.89E-06
200,1,9,2,6.17E-06
200,1,9,2,6.54E-06
200,1,9,2,0.033107089
200,1,9,2,0.074445391
200,1,10,2,2.25E-06
200,1,10,2,2.32E-06
200,1,10,2,3.24E-06
200,1,10,2,3.85E-06
200,1,10,2,5.11E-06
200,1,10,2,7.69E-05
200,1,10,2,0.013589456
200,1,10,2,0.017412278
200,1,10,2,0.062636123
200,1,10,2,0.089527593
200,2,1,2,0.000328418
200,2,1,2,0.000659465
200,2,1,2,0.000736265
200,2,1,2,0.000765226
200,2,1,2,0.001279172
200,2,1,2,0.003527757
200,2,1,2,0.038982446
200,2,1,2,0.043940916
200,2,1,2,0.186764378
200,2,1,2,0.393799504
200,2,2,2,0.00010248
200,2,2,2,0.000269554
200,2,2,2,0.000294022
200,2,2,2,0.000368688
200,2,2,2,0.000500692
200,2,2,2,0.00083985
200,2,2,2,0.001584254
200,2,2,2,0.002219825
200,2,2,2,0.011241527
200,2,2,2,0.03273311
200,2,3,2,0.000273406
200,2,3,2,0.000672648
200,2,3,2,0.000737053
200,2,3,2,0.000775346
200,2,3,2,0.000803801
200,2,3,2,0.00111715
200,2,3,2,0.001161871
200,2,3,2,0.001210182
200,2,3,2,0.001742496
200,2,3,2,0.06068988
200,2,4,2,0.000349545
200,2,4,2,0.000486091
200,2,4,2,0.000565254
200,2,4,2,0.000659349
200,2,4,2,0.000703016
200,2,4,2,0.001696372
200,2,4,2,0.002864941
200,2,4,2,0.038333085
200,2,4,2,0.04657361
200,2,4,2,0.143630396
200,2,5,2,0.000306221
200,2,5,2,0.000445415
200,2,5,2,0.001139853
200,2,5,2,0.012345231
200,2,5,2,0.055124698
200,2,5,2,0.073859059
200,2,5,2,0.077293505
200,2,5,2,0.096457144
200,2,5,2,0.112985896
200,2,5,2,0.296908011
200,2,6,2,0.000279897
200,2,6,2,0.000336111
200,2,6,2,0.000359866
200,2,6,2,0.000484564
200,2,6,2,0.000570379
200,2,6,2,0.00071872
200,2,6,2,0.001120882
200,2,6,2,0.058170512
200,2,6,2,0.140211801
200,2,6,2,0.235474216
200,2,7,2,0.000178972
200,2,7,2,0.000651671
200,2,7,2,0.000738858
200,2,7,2,0.000869218
200,2,7,2,0.001138262
200,2,7,2,0.002825832
200,2,7,2,0.003249028
200,2,7,2,0.007280915
200,2,7,2,0.070069614
200,2,7,2,0.078784458
200,2,8,2,2.48E-05
200,2,8,2,0.000125267
200,2,8,2,0.000341822
200,2,8,2,0.0005338
200,2,8,2,0.000601974
200,2,8,2,0.000952994
200,2,8,2,0.002312836
200,2,8,2,0.055540615
200,2,8,2,0.094755798
200,2,8,2,0.098626082
200,2,9,2,0.000250463
200,2,9,2,0.000301494
200,2,9,2,0.00039036
200,2,9,2,0.000565103
200,2,9,2,0.001734193
200,2,9,2,0.007685205
200,2,9,2,0.040849848
200,2,9,2,0.043905744
200,2,9,2,0.068664656
200,2,9,2,0.083553533
200,2,10,2,0.000572831
200,2,10,2,0.000623468
200,2,10,2,0.000949647
200,2,10,2,0.001219935
200,2,10,2,0.00223805
200,2,10,2,0.018709011
200,2,10,2,0.119604694
200,2,10,2,0.215802587
200,2,10,2,0.224982939
200,2,10,2,0.233118174
200,5,1,2,0.031233547
200,5,1,2,0.134140099
200,5,1,2,0.140995632
200,5,1,2,0.142779544
200,5,1,2,0.212905192
200,5,1,2,0.237941865
200,5,1,2,0.339299452
200,5,1,2,0.465582298
200,5,1,2,0.480012789
200,5,1,2,0.577709536
200,5,2,2,0.029492122
200,5,2,2,0.057540525
200,5,2,2,0.084958691
200,5,2,2,0.094589141
200,5,2,2,0.125201939
200,5,2,2,0.132739096
200,5,2,2,0.245229152
200,5,2,2,0.32998477
200,5,2,2,0.422147955
200,5,2,2,0.444231404
200,5,3,2,0.026253505
200,5,3,2,0.055630336
200,5,3,2,0.068049296
200,5,3,2,0.073470166
200,5,3,2,0.079296698
200,5,3,2,0.190692701
200,5,3,2,0.203696317
200,5,3,2,0.206981193
200,5,3,2,0.304815884
200,5,3,2,0.318709782
200,5,4,2,0.025369426
200,5,4,2,0.080873777
200,5,4,2,0.143833374
200,5,4,2,0.166183501
200,5,4,2,0.186955091
200,5,4,2,0.23420285
200,5,4,2,0.302749556
200,5,4,2,0.360266758
200,5,4,2,0.37928445
200,5,4,2,0.403072
200,5,5,2,0.029506296
200,5,5,2,0.039770311
200,5,5,2,0.064936745
200,5,5,2,0.205089626
200,5,5,2,0.223112213
200,5,5,2,0.234211708
200,5,5,2,0.261192548
200,5,5,2,0.33441948
200,5,5,2,0.402119009
200,5,5,2,0.437461913
200,5,6,2,0.059427393
200,5,6,2,0.098140443
200,5,6,2,0.121594976
200,5,6,2,0.158309312
200,5,6,2,0.170503059
200,5,6,2,0.179913958
200,5,6,2,0.209078488
200,5,6,2,0.255246278
200,5,6,2,0.32154516
200,5,6,2,0.333627421
200,5,7,2,0.022657687
200,5,7,2,0.039249965
200,5,7,2,0.084088795
200,5,7,2,0.09301235
200,5,7,2,0.168521216
200,5,7,2,0.180610404
200,5,7,2,0.27318107
200,5,7,2,0.432467749
200,5,7,2,0.444278077
200,5,7,2,0.513728063
200,5,8,2,0.006304791
200,5,8,2,0.062491567
200,5,8,2,0.097771883
200,5,8,2,0.103201154
200,5,8,2,0.145182771
200,5,8,2,0.164218223
200,5,8,2,0.181228504
200,5,8,2,0.268312634
200,5,8,2,0.366651141
200,5,8,2,0.466129158
200,5,9,2,0.039516745
200,5,9,2,0.107561902
200,5,9,2,0.221385631
200,5,9,2,0.230926709
200,5,9,2,0.233788836
200,5,9,2,0.248850825
200,5,9,2,0.338575004
200,5,9,2,0.351353537
200,5,9,2,0.461463277
200,5,9,2,0.501729686
200,5,10,2,0.019134664
200,5,10,2,0.023216386
200,5,10,2,0.053533133
200,5,10,2,0.070876705
200,5,10,2,0.099085557
200,5,10,2,0.180879328
200,5,10,2,0.198274504
200,5,10,2,0.221433765
200,5,10,2,0.287594139
200,5,10,2,0.295469551
200,10,1,2,0.419753644
200,10,1,2,0.455074044
200,10,1,2,0.482679728
200,10,1,2,0.551765858
200,10,1,2,0.566501439
200,10,1,2,0.594421863
200,10,1,2,0.609005516
200,10,1,2,0.623908219
200,10,1,2,0.727714454
200,10,1,2,0.967138982
200,10,2,2,0.267459648
200,10,2,2,0.347182135
200,10,2,2,0.478851075
200,10,2,2,0.545191005
200,10,2,2,0.55239314
200,10,2,2,0.577715389
200,10,2,2,0.610457235
200,10,2,2,0.662846114
200,10,2,2,0.766692009
200,10,2,2,0.776193604
200,10,3,2,0.296819471
200,10,3,2,0.453468442
200,10,3,2,0.515190043
200,10,3,2,0.533705029
200,10,3,2,0.567396643
200,10,3,2,0.669243214
200,10,3,2,0.683695813
200,10,3,2,0.715701927
200,10,3,2,0.927582256
200,10,3,2,0.951023846
200,10,4,2,0.31776298
200,10,4,2,0.372363856
200,10,4,2,0.429132329
200,10,4,2,0.47093308
200,10,4,2,0.758010851
200,10,4,2,0.838488437
200,10,4,2,0.87080538
200,10,4,2,0.923688268
200,10,4,2,0.928801097
200,10,4,2,0.996645224
200,10,5,2,0.195838883
200,10,5,2,0.253479597
200,10,5,2,0.415029269
200,10,5,2,0.540870375
200,10,5,2,0.572208424
200,10,5,2,0.656102684
200,10,5,2,0.697040056
200,10,5,2,0.751028756
200,10,5,2,0.759930394
200,10,5,2,0.761385388
200,10,6,2,0.241215887
200,10,6,2,0.321267126
200,10,6,2,0.336838036
200,10,6,2,0.381222019
200,10,6,2,0.386471517
200,10,6,2,0.551684838
200,10,6,2,0.625593702
200,10,6,2,0.657982089
200,10,6,2,0.68139775
200,10,6,2,0.882265796
200,10,7,2,0.316862436
200,10,7,2,0.468818607
200,10,7,2,0.540090648
200,10,7,2,0.540679069
200,10,7,2,0.598099716
200,10,7,2,0.602408377
200,10,7,2,0.655365296
200,10,7,2,0.665697354
200,10,7,2,0.694079393
200,10,7,2,0.86691702
200,10,8,2,0.319063826
200,10,8,2,0.358957141
200,10,8,2,0.419985292
200,10,8,2,0.506012035
200,10,8,2,0.55796685
200,10,8,2,0.568499839
200,10,8,2,0.570403641
200,10,8,2,0.668035022
200,10,8,2,0.719628613
200,10,8,2,0.828611411
200,10,9,2,0.44753574
200,10,9,2,0.4570204
200,10,9,2,0.472569068
200,10,9,2,0.623676809
200,10,9,2,0.636931432
200,10,9,2,0.748926164
200,10,9,2,0.751987002
200,10,9,2,0.811233118
200,10,9,2,1.064258953
200,10,9,2,1.250652446
200,10,10,2,0.357411679
200,10,10,2,0.436811991
200,10,10,2,0.442155452
200,10,10,2,0.454867601
200,10,10,2,0.535968063
200,10,10,2,0.553762884
200,10,10,2,0.626393461
200,10,10,2,0.631153762
200,10,10,2,0.74130611
200,10,10,2,0.783952372
200,1,1,Inf,3.77E-08
200,1,1,Inf,1.26E-07
200,1,1,Inf,7.62E-07
200,1,1,Inf,7.89E-07
200,1,1,Inf,1.05E-06
200,1,1,Inf,2.04E-06
200,1,1,Inf,2.41E-06
200,1,1,Inf,2.71E-06
200,1,1,Inf,3.10E-06
200,1,1,Inf,4.46E-06
200,1,2,Inf,2.95E-07
200,1,2,Inf,4.96E-07
200,1,2,Inf,4.98E-07
200,1,2,Inf,1.10E-06
200,1,2,Inf,1.40E-06
200,1,2,Inf,1.56E-06
200,1,2,Inf,2.76E-06
200,1,2,Inf,3.94E-06
200,1,2,Inf,4.00E-06
200,1,2,Inf,5.57E-06
200,1,3,Inf,1.19E-07
200,1,3,Inf,3.20E-07
200,1,3,Inf,3.40E-07
200,1,3,Inf,1.07E-06
200,1,3,Inf,1.34E-06
200,1,3,Inf,1.85E-06
200,1,3,Inf,2.77E-06
200,1,3,Inf,4.33E-06
200,1,3,Inf,4.59E-06
200,1,3,Inf,5.40E-06
200,1,4,Inf,2.35E-08
200,1,4,Inf,3.73E-08
200,1,4,Inf,4.45E-07
200,1,4,Inf,7.39E-07
200,1,4,Inf,1.06E-06
200,1,4,Inf,1.14E-06
200,1,4,Inf,1.41E-06
200,1,4,Inf,1.63E-06
200,1,4,Inf,1.65E-06
200,1,4,Inf,6.07E-06
200,1,5,Inf,1.55E-07
200,1,5,Inf,2.67E-07
200,1,5,Inf,3.34E-07
200,1,5,Inf,7.86E-07
200,1,5,Inf,1.00E-06
200,1,5,Inf,1.04E-06
200,1,5,Inf,1.09E-06
200,1,5,Inf,1.97E-06
200,1,5,Inf,1.98E-06
200,1,5,Inf,3.71E-06
200,1,6,Inf,9.40E-08
200,1,6,Inf,1.44E-07
200,1,6,Inf,1.48E-07
200,1,6,Inf,2.29E-07
200,1,6,Inf,2.98E-07
200,1,6,Inf,3.65E-07
200,1,6,Inf,6.07E-07
200,1,6,Inf,1.07E-06
200,1,6,Inf,5.14E-06
200,1,6,Inf,6.05E-06
200,1,7,Inf,9.75E-08
200,1,7,Inf,4.07E-07
200,1,7,Inf,5.89E-07
200,1,7,Inf,1.00E-06
200,1,7,Inf,1.04E-06
200,1,7,Inf,1.05E-06
200,1,7,Inf,1.72E-06
200,1,7,Inf,3.12E-06
200,1,7,Inf,3.47E-06
200,1,7,Inf,5.29E-06
200,1,8,Inf,5.50E-07
200,1,8,Inf,6.99E-07
200,1,8,Inf,7.39E-07
200,1,8,Inf,9.80E-07
200,1,8,Inf,1.01E-06
200,1,8,Inf,1.18E-06
200,1,8,Inf,1.33E-06
200,1,8,Inf,1.55E-06
200,1,8,Inf,2.81E-06
200,1,8,Inf,3.89E-06
200,1,9,Inf,3.37E-09
200,1,9,Inf,1.71E-07
200,1,9,Inf,1.98E-07
200,1,9,Inf,2.43E-07
200,1,9,Inf,2.76E-07
200,1,9,Inf,2.92E-07
200,1,9,Inf,6.54E-07
200,1,9,Inf,8.80E-07
200,1,9,Inf,1.37E-06
200,1,9,Inf,1.87E-06
200,1,10,Inf,6.85E-08
200,1,10,Inf,8.24E-07
200,1,10,Inf,1.05E-06
200,1,10,Inf,1.24E-06
200,1,10,Inf,1.29E-06
200,1,10,Inf,1.89E-06
200,1,10,Inf,2.06E-06
200,1,10,Inf,3.37E-06
200,1,10,Inf,4.01E-06
200,1,10,Inf,4.05E-06
200,2,1,Inf,0.000105078
200,2,1,Inf,0.000137528
200,2,1,Inf,0.000204433
200,2,1,Inf,0.000255179
200,2,1,Inf,0.000287214
200,2,1,Inf,0.000316981
200,2,1,Inf,0.000333501
200,2,1,Inf,0.000348002
200,2,1,Inf,0.000600806
200,2,1,Inf,0.000615196
200,2,2,Inf,0.00013355
200,2,2,Inf,0.000166091
200,2,2,Inf,0.00017512
200,2,2,Inf,0.000177598
200,2,2,Inf,0.00018271
200,2,2,Inf,0.000190673
200,2,2,Inf,0.000256821
200,2,2,Inf,0.000293023
200,2,2,Inf,0.000483407
200,2,2,Inf,0.000579891
200,2,3,Inf,0.000116382
200,2,3,Inf,0.00016472
200,2,3,Inf,0.000166397
200,2,3,Inf,0.000177857
200,2,3,Inf,0.000195747
200,2,3,Inf,0.000329011
200,2,3,Inf,0.000368227
200,2,3,Inf,0.000381922
200,2,3,Inf,0.000388805
200,2,3,Inf,0.000468471
200,2,4,Inf,9.62E-05
200,2,4,Inf,0.000111782
200,2,4,Inf,0.000128908
200,2,4,Inf,0.00022164
200,2,4,Inf,0.000238594
200,2,4,Inf,0.000279941
200,2,4,Inf,0.000379662
200,2,4,Inf,0.000438584
200,2,4,Inf,0.000475524
200,2,4,Inf,0.000529636
200,2,5,Inf,7.72E-05
200,2,5,Inf,0.000161313
200,2,5,Inf,0.00016389
200,2,5,Inf,0.000262073
200,2,5,Inf,0.000312494
200,2,5,Inf,0.000314047
200,2,5,Inf,0.000328381
200,2,5,Inf,0.000333361
200,2,5,Inf,0.000416375
200,2,5,Inf,0.000520434
200,2,6,Inf,0.00020459
200,2,6,Inf,0.000215443
200,2,6,Inf,0.000240935
200,2,6,Inf,0.000271131
200,2,6,Inf,0.000279523
200,2,6,Inf,0.000387396
200,2,6,Inf,0.000435732
200,2,6,Inf,0.000439218
200,2,6,Inf,0.000517497
200,2,6,Inf,0.000547125
200,2,7,Inf,1.66E-05
200,2,7,Inf,4.98E-05
200,2,7,Inf,0.000101904
200,2,7,Inf,0.000120828
200,2,7,Inf,0.000224959
200,2,7,Inf,0.000241131
200,2,7,Inf,0.000348809
200,2,7,Inf,0.000360023
200,2,7,Inf,0.000372996
200,2,7,Inf,0.000596464
200,2,8,Inf,6.75E-05
200,2,8,Inf,0.000101779
200,2,8,Inf,0.000136742
200,2,8,Inf,0.000142636
200,2,8,Inf,0.000325544
200,2,8,Inf,0.000364817
200,2,8,Inf,0.000450976
200,2,8,Inf,0.000535501
200,2,8,Inf,0.000565917
200,2,8,Inf,0.000630711
200,2,9,Inf,0.000116926
200,2,9,Inf,0.00012683
200,2,9,Inf,0.000191823
200,2,9,Inf,0.000418368
200,2,9,Inf,0.000436426
200,2,9,Inf,0.000445179
200,2,9,Inf,0.000481195
200,2,9,Inf,0.000557964
200,2,9,Inf,0.000637607
200,2,9,Inf,0.000741661
200,2,10,Inf,3.31E-05
200,2,10,Inf,4.89E-05
200,2,10,Inf,8.61E-05
200,2,10,Inf,9.52E-05
200,2,10,Inf,0.00012004
200,2,10,Inf,0.000221034
200,2,10,Inf,0.000234362
200,2,10,Inf,0.000274963
200,2,10,Inf,0.000426748
200,2,10,Inf,0.000506908
200,5,1,Inf,0.010084073
200,5,1,Inf,0.010982631
200,5,1,Inf,0.012005337
200,5,1,Inf,0.012261695
200,5,1,Inf,0.012476566
200,5,1,Inf,0.012498593
200,5,1,Inf,0.012641942
200,5,1,Inf,0.01268262
200,5,1,Inf,0.013142878
200,5,1,Inf,0.018334906
200,5,2,Inf,0.009147929
200,5,2,Inf,0.009492195
200,5,2,Inf,0.009620906
200,5,2,Inf,0.010266505
200,5,2,Inf,0.010398384
200,5,2,Inf,0.010647293
200,5,2,Inf,0.011311731
200,5,2,Inf,0.011512884
200,5,2,Inf,0.011609939
200,5,2,Inf,0.013679807
200,5,3,Inf,0.009145921
200,5,3,Inf,0.009388149
200,5,3,Inf,0.009612453
200,5,3,Inf,0.009659509
200,5,3,Inf,0.010155403
200,5,3,Inf,0.010627401
200,5,3,Inf,0.011082273
200,5,3,Inf,0.011452182
200,5,3,Inf,0.012213332
200,5,3,Inf,0.013450287
200,5,4,Inf,0.006788164
200,5,4,Inf,0.007194465
200,5,4,Inf,0.007928536
200,5,4,Inf,0.007977186
200,5,4,Inf,0.011853205
200,5,4,Inf,0.012820055
200,5,4,Inf,0.013084051
200,5,4,Inf,0.013653824
200,5,4,Inf,0.01402194
200,5,4,Inf,0.017270362
200,5,5,Inf,0.006266031
200,5,5,Inf,0.00693737
200,5,5,Inf,0.007086111
200,5,5,Inf,0.007896383
200,5,5,Inf,0.011351842
200,5,5,Inf,0.012498833
200,5,5,Inf,0.01264368
200,5,5,Inf,0.013046622
200,5,5,Inf,0.013603753
200,5,5,Inf,0.015123734
200,5,6,Inf,0.008936841
200,5,6,Inf,0.01024866
200,5,6,Inf,0.011016055
200,5,6,Inf,0.011469014
200,5,6,Inf,0.013207302
200,5,6,Inf,0.013435436
200,5,6,Inf,0.013831991
200,5,6,Inf,0.014691815
200,5,6,Inf,0.015347747
200,5,6,Inf,0.016096162
200,5,7,Inf,0.010843294
200,5,7,Inf,0.011680865
200,5,7,Inf,0.011902245
200,5,7,Inf,0.013490551
200,5,7,Inf,0.013970921
200,5,7,Inf,0.014007399
200,5,7,Inf,0.014459397
200,5,7,Inf,0.014957228
200,5,7,Inf,0.014983937
200,5,7,Inf,0.015725297
200,5,8,Inf,0.005830101
200,5,8,Inf,0.006832664
200,5,8,Inf,0.009511718
200,5,8,Inf,0.009806281
200,5,8,Inf,0.010290383
200,5,8,Inf,0.010676253
200,5,8,Inf,0.01072166
200,5,8,Inf,0.012707001
200,5,8,Inf,0.014008194
200,5,8,Inf,0.017580481
200,5,9,Inf,0.006438551
200,5,9,Inf,0.007865451
200,5,9,Inf,0.008609668
200,5,9,Inf,0.009527023
200,5,9,Inf,0.010165067
200,5,9,Inf,0.01018428
200,5,9,Inf,0.010319388
200,5,9,Inf,0.010920675
200,5,9,Inf,0.011038336
200,5,9,Inf,0.011495643
200,5,10,Inf,0.010255713
200,5,10,Inf,0.01048907
200,5,10,Inf,0.010889964
200,5,10,Inf,0.011865145
200,5,10,Inf,0.012000609
200,5,10,Inf,0.013954142
200,5,10,Inf,0.014482083
200,5,10,Inf,0.014928787
200,5,10,Inf,0.016188301
200,5,10,Inf,0.018311082
200,10,1,Inf,0.053059943
200,10,1,Inf,0.053788864
200,10,1,Inf,0.05517286
200,10,1,Inf,0.056620452
200,10,1,Inf,0.058278878
200,10,1,Inf,0.059707363
200,10,1,Inf,0.061127711
200,10,1,Inf,0.062543375
200,10,1,Inf,0.068450849
200,10,1,Inf,0.080011206
200,10,2,Inf,0.040933616
200,10,2,Inf,0.048832049
200,10,2,Inf,0.050328908
200,10,2,Inf,0.05971038
200,10,2,Inf,0.065307453
200,10,2,Inf,0.066346996
200,10,2,Inf,0.068182134
200,10,2,Inf,0.068282446
200,10,2,Inf,0.069233582
200,10,2,Inf,0.06970307
200,10,3,Inf,0.04497191
200,10,3,Inf,0.053969545
200,10,3,Inf,0.056558045
200,10,3,Inf,0.062959015
200,10,3,Inf,0.06554148
200,10,3,Inf,0.069904931
200,10,3,Inf,0.075481227
200,10,3,Inf,0.076210546
200,10,3,Inf,0.076832721
200,10,3,Inf,0.083376885
200,10,4,Inf,0.050865618
200,10,4,Inf,0.059013685
200,10,4,Inf,0.059069297
200,10,4,Inf,0.061663006
200,10,4,Inf,0.062107219
200,10,4,Inf,0.0628585
200,10,4,Inf,0.067094757
200,10,4,Inf,0.06947619
200,10,4,Inf,0.07402757
200,10,4,Inf,0.075506077
200,10,5,Inf,0.048730549
200,10,5,Inf,0.059802544
200,10,5,Inf,0.061556922
200,10,5,Inf,0.062896661
200,10,5,Inf,0.064345103
200,10,5,Inf,0.066235927
200,10,5,Inf,0.06639891
200,10,5,Inf,0.066628797
200,10,5,Inf,0.070353271
200,10,5,Inf,0.074255873
200,10,6,Inf,0.048512886
200,10,6,Inf,0.0600691
200,10,6,Inf,0.061386719
200,10,6,Inf,0.061755203
200,10,6,Inf,0.063330554
200,10,6,Inf,0.0651463
200,10,6,Inf,0.065950685
200,10,6,Inf,0.069108124
200,10,6,Inf,0.069383192
200,10,6,Inf,0.077118187
200,10,7,Inf,0.057515246
200,10,7,Inf,0.057749751
200,10,7,Inf,0.058793882
200,10,7,Inf,0.060437663
200,10,7,Inf,0.061679079
200,10,7,Inf,0.063997277
200,10,7,Inf,0.064346065
200,10,7,Inf,0.06687732
200,10,7,Inf,0.067636162
200,10,7,Inf,0.068525264
200,10,8,Inf,0.042681537
200,10,8,Inf,0.050145252
200,10,8,Inf,0.052360822
200,10,8,Inf,0.054936228
200,10,8,Inf,0.055762799
200,10,8,Inf,0.05718686
200,10,8,Inf,0.06273471
200,10,8,Inf,0.064584596
200,10,8,Inf,0.065353878
200,10,8,Inf,0.068300097
200,10,9,Inf,0.049985138
200,10,9,Inf,0.054228014
200,10,9,Inf,0.054579778
200,10,9,Inf,0.058609633
200,10,9,Inf,0.059537458
200,10,9,Inf,0.060611492
200,10,9,Inf,0.065581596
200,10,9,Inf,0.073378937
200,10,9,Inf,0.074795946
200,10,9,Inf,0.075108827
200,10,10,Inf,0.052021435
200,10,10,Inf,0.052519548
200,10,10,Inf,0.057083541
200,10,10,Inf,0.057413743
200,10,10,Inf,0.064615371
200,10,10,Inf,0.067651291
200,10,10,Inf,0.069335858
200,10,10,Inf,0.071626885
200,10,10,Inf,0.074126084
200,10,10,Inf,0.077299998
400,1,1,1,1.43E-08
400,1,1,1,1.43E-06
400,1,1,1,3.29E-06
400,1,1,1,0.002170386
400,1,1,1,0.02515868
400,1,1,1,0.026239992
400,1,1,1,0.037134045
400,1,1,1,0.0482548
400,1,1,1,0.090622483
400,1,1,1,0.148064793
400,1,2,1,3.28E-07
400,1,2,1,8.10E-07
400,1,2,1,9.40E-07
400,1,2,1,3.59E-06
400,1,2,1,0.000220716
400,1,2,1,0.001198287
400,1,2,1,0.017956626
400,1,2,1,0.027327362
400,1,2,1,0.042795531
400,1,2,1,0.049034616
400,1,3,1,2.42E-07
400,1,3,1,1.98E-06
400,1,3,1,1.06E-05
400,1,3,1,0.000326271
400,1,3,1,0.000825914
400,1,3,1,0.006467292
400,1,3,1,0.043761987
400,1,3,1,0.048747441
400,1,3,1,0.085758654
400,1,3,1,0.095877975
400,1,4,1,9.88E-07
400,1,4,1,1.43E-06
400,1,4,1,5.72E-06
400,1,4,1,7.26E-06
400,1,4,1,1.89E-05
400,1,4,1,0.000271694
400,1,4,1,0.017349431
400,1,4,1,0.027784823
400,1,4,1,0.093093105
400,1,4,1,0.14428266
400,1,5,1,1.08E-06
400,1,5,1,1.11E-06
400,1,5,1,2.35E-06
400,1,5,1,2.53E-06
400,1,5,1,2.98E-06
400,1,5,1,0.026001601
400,1,5,1,0.030567417
400,1,5,1,0.043587354
400,1,5,1,0.081710557
400,1,5,1,0.129168865
400,1,6,1,1.09E-07
400,1,6,1,6.28E-07
400,1,6,1,3.65E-06
400,1,6,1,5.83E-05
400,1,6,1,0.00022074
400,1,6,1,0.00343472
400,1,6,1,0.030252851
400,1,6,1,0.057561148
400,1,6,1,0.173448571
400,1,6,1,0.192332434
400,1,7,1,1.33E-07
400,1,7,1,4.99E-06
400,1,7,1,0.000307881
400,1,7,1,0.000660563
400,1,7,1,0.022359307
400,1,7,1,0.02246445
400,1,7,1,0.03429572
400,1,7,1,0.041143912
400,1,7,1,0.127869983
400,1,7,1,0.138744086
400,1,8,1,2.61E-07
400,1,8,1,3.93E-07
400,1,8,1,2.40E-06
400,1,8,1,1.41E-05
400,1,8,1,0.045944327
400,1,8,1,0.053968167
400,1,8,1,0.060656827
400,1,8,1,0.077182762
400,1,8,1,0.164788165
400,1,8,1,0.173964358
400,1,9,1,6.02E-07
400,1,9,1,6.59E-06
400,1,9,1,2.85E-05
400,1,9,1,6.56E-05
400,1,9,1,0.00163865
400,1,9,1,0.024827279
400,1,9,1,0.03983151
400,1,9,1,0.042193219
400,1,9,1,0.090713278
400,1,9,1,0.119894798
400,1,10,1,4.42E-08
400,1,10,1,1.04E-07
400,1,10,1,1.14E-06
400,1,10,1,2.22E-06
400,1,10,1,3.08E-06
400,1,10,1,5.61E-06
400,1,10,1,8.97E-06
400,1,10,1,0.002872369
400,1,10,1,0.034505278
400,1,10,1,0.087477086
400,2,1,1,0.000126994
400,2,1,1,0.000235528
400,2,1,1,0.012267491
400,2,1,1,0.014242043
400,2,1,1,0.044948556
400,2,1,1,0.060673235
400,2,1,1,0.103175917
400,2,1,1,0.156059078
400,2,1,1,0.16258265
400,2,1,1,0.176250323
400,2,2,1,0.001695921
400,2,2,1,0.004324096
400,2,2,1,0.006832305
400,2,2,1,0.010152086
400,2,2,1,0.011756266
400,2,2,1,0.012223746
400,2,2,1,0.022373024
400,2,2,1,0.027607063
400,2,2,1,0.100538811
400,2,2,1,0.225658721
400,2,3,1,0.001968323
400,2,3,1,0.002395489
400,2,3,1,0.027578697
400,2,3,1,0.031035844
400,2,3,1,0.041328124
400,2,3,1,0.119218293
400,2,3,1,0.128010299
400,2,3,1,0.187883826
400,2,3,1,0.238051604
400,2,3,1,0.24055009
400,2,4,1,0.017073543
400,2,4,1,0.023346403
400,2,4,1,0.032715268
400,2,4,1,0.096755256
400,2,4,1,0.109858274
400,2,4,1,0.11580046
400,2,4,1,0.11669626
400,2,4,1,0.121952307
400,2,4,1,0.126656756
400,2,4,1,0.203271188
400,2,5,1,0.003198371
400,2,5,1,0.007304947
400,2,5,1,0.023144354
400,2,5,1,0.062242444
400,2,5,1,0.077117344
400,2,5,1,0.103799569
400,2,5,1,0.109917252
400,2,5,1,0.124312977
400,2,5,1,0.140822272
400,2,5,1,0.238432091
400,2,6,1,0.000486375
400,2,6,1,0.001730031
400,2,6,1,0.014059142
400,2,6,1,0.028717823
400,2,6,1,0.060728657
400,2,6,1,0.069364277
400,2,6,1,0.147523924
400,2,6,1,0.163431578
400,2,6,1,0.185647614
400,2,6,1,0.187443276
400,2,7,1,0.000443164
400,2,7,1,0.006366738
400,2,7,1,0.039969194
400,2,7,1,0.054976992
400,2,7,1,0.076209468
400,2,7,1,0.127230516
400,2,7,1,0.162989526
400,2,7,1,0.164885047
400,2,7,1,0.165567761
400,2,7,1,0.18263772
400,2,8,1,0.000365119
400,2,8,1,0.000866655
400,2,8,1,0.009536093
400,2,8,1,0.048102883
400,2,8,1,0.054632383
